2020-04-28 01:04:994 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-28 12:04:860 INFO  CustomerPage :28 - Clicking on your name [[ChromeDriver: chrome on WINDOWS (8e46a81834b5e100bfbaf9878c7b69a4)] -> id: userSelect]
2020-04-28 12:04:998 INFO  CustomerPage :34 - Clicking on select name [[ChromeDriver: chrome on WINDOWS (8e46a81834b5e100bfbaf9878c7b69a4)] -> xpath: //option[contains(text(),'Hermoine Granger')]]
2020-04-28 12:04:701 INFO  CustomerPage :40 - Clicking on login button [[ChromeDriver: chrome on WINDOWS (8e46a81834b5e100bfbaf9878c7b69a4)] -> xpath: //button[@class='btn btn-default']]
2020-04-28 12:04:176 INFO  AccountPage :36 - Clicking on deposit button [[ChromeDriver: chrome on WINDOWS (8e46a81834b5e100bfbaf9878c7b69a4)] -> xpath: //button[contains(text(),'Deposit')]]
2020-04-28 12:04:476 INFO  AccountPage :42 - Enter amount to deposit 100Enter amount [[ChromeDriver: chrome on WINDOWS (8e46a81834b5e100bfbaf9878c7b69a4)] -> xpath: //input[@placeholder='amount']]
2020-04-28 12:04:587 INFO  AccountPage :36 - Clicking on deposit button [[ChromeDriver: chrome on WINDOWS (8e46a81834b5e100bfbaf9878c7b69a4)] -> xpath: //button[contains(text(),'Deposit')]]
2020-04-28 12:04:361 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-28 12:04:536 INFO  HomePage :30 - Clicking on customer login button [[ChromeDriver: chrome on WINDOWS (c3fd37fdc27875d084b2f58485e3f210)] -> xpath: //button[contains(text(),'Customer Login')]]
2020-04-28 12:04:207 INFO  CustomerPage :28 - Clicking on your name [[ChromeDriver: chrome on WINDOWS (c3fd37fdc27875d084b2f58485e3f210)] -> id: userSelect]
2020-04-28 12:04:355 INFO  CustomerPage :34 - Clicking on select name [[ChromeDriver: chrome on WINDOWS (c3fd37fdc27875d084b2f58485e3f210)] -> xpath: //option[contains(text(),'Hermoine Granger')]]
2020-04-28 12:04:503 INFO  CustomerPage :40 - Clicking on login button [[ChromeDriver: chrome on WINDOWS (c3fd37fdc27875d084b2f58485e3f210)] -> xpath: //button[@class='btn btn-default']]
2020-04-28 12:04:827 INFO  AccountPage :60 - Clicking on withdrawal button [[ChromeDriver: chrome on WINDOWS (c3fd37fdc27875d084b2f58485e3f210)] -> xpath: //button[contains(text(),'Withdrawl')]]
2020-04-28 12:04:113 INFO  AccountPage :42 - Enter amount to deposit 50Enter amount [[ChromeDriver: chrome on WINDOWS (c3fd37fdc27875d084b2f58485e3f210)] -> xpath: //input[@placeholder='amount']]
2020-04-28 12:04:208 INFO  AccountPage :60 - Clicking on withdrawal button [[ChromeDriver: chrome on WINDOWS (c3fd37fdc27875d084b2f58485e3f210)] -> xpath: //button[contains(text(),'Withdrawl')]]
2020-04-28 12:04:199 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-28 12:04:413 INFO  HomePage :24 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (1e27bdaae8140723dde0b116b85f99cc)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-28 12:04:830 INFO  BankManagerLoginPage :37 - Clicking on customer button [[ChromeDriver: chrome on WINDOWS (1e27bdaae8140723dde0b116b85f99cc)] -> xpath: //button[contains(text(),'Customers')]]
2020-04-28 12:04:149 INFO  BankManagerLoginPage :43 - Clicking button to search customer [[ChromeDriver: chrome on WINDOWS (1e27bdaae8140723dde0b116b85f99cc)] -> xpath: //input[@placeholder='Search Customer']]
2020-04-28 12:04:797 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-28 12:04:908 INFO  HomePage :24 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (1a3946d8d56701d6bdea363a07e8daf1)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-28 12:04:387 INFO  BankManagerLoginPage :37 - Clicking on customer button [[ChromeDriver: chrome on WINDOWS (1a3946d8d56701d6bdea363a07e8daf1)] -> xpath: //button[contains(text(),'Customers')]]
2020-04-28 12:04:277 INFO  BankManagerLoginPage :43 - Clicking button to search customer [[ChromeDriver: chrome on WINDOWS (1a3946d8d56701d6bdea363a07e8daf1)] -> xpath: //input[@placeholder='Search Customer']]
2020-04-28 12:04:504 INFO  BankManagerLoginPage :43 - Clicking button to search customer [[ChromeDriver: chrome on WINDOWS (1a3946d8d56701d6bdea363a07e8daf1)] -> xpath: //input[@placeholder='Search Customer']]
2020-04-28 12:04:712 INFO  BankManagerLoginPage :55 - Clicking to delete customer [[ChromeDriver: chrome on WINDOWS (1a3946d8d56701d6bdea363a07e8daf1)] -> xpath: //button[contains(text(),'Delete')]]
2020-04-28 12:04:963 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-28 12:04:331 INFO  HomePage :24 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (53bc3cb491cd638c5cdc5bb4f8e04ecf)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-28 12:04:617 INFO  BankManagerLoginPage :31 - Clicking to add customer [[ChromeDriver: chrome on WINDOWS (53bc3cb491cd638c5cdc5bb4f8e04ecf)] -> xpath: //button[contains(text(),'Add Customer')]]
2020-04-28 12:04:952 INFO  AddCustomerPage :28 - Enter first name Hermoine First name field[[ChromeDriver: chrome on WINDOWS (53bc3cb491cd638c5cdc5bb4f8e04ecf)] -> xpath: //input[@placeholder='First Name']]
2020-04-28 12:04:314 INFO  AddCustomerPage :34 - Enter last name GrangerLast name field [[ChromeDriver: chrome on WINDOWS (53bc3cb491cd638c5cdc5bb4f8e04ecf)] -> xpath: //input[@placeholder='Last Name']]
2020-04-28 12:04:620 INFO  AddCustomerPage :40 - Enter post code E859ACPost code field[[ChromeDriver: chrome on WINDOWS (53bc3cb491cd638c5cdc5bb4f8e04ecf)] -> xpath: //input[@placeholder='Post Code']]
2020-04-28 12:04:663 INFO  AddCustomerPage :45 - Clicking on add customer button [[ChromeDriver: chrome on WINDOWS (53bc3cb491cd638c5cdc5bb4f8e04ecf)] -> xpath: //button[@class='btn btn-default']]
2020-04-28 12:04:650 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-28 12:04:540 INFO  HomePage :24 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (f9480807455f5f47a9535f773c8cdceb)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-28 12:04:869 INFO  OpenAccountPage :32 - Clicking on open account button [[ChromeDriver: chrome on WINDOWS (f9480807455f5f47a9535f773c8cdceb)] -> xpath: //button[contains(text(),'Open Account')]]
2020-04-28 12:04:160 INFO  OpenAccountPage :44 - Selecting customer name [[ChromeDriver: chrome on WINDOWS (f9480807455f5f47a9535f773c8cdceb)] -> xpath: //option[contains(text(),'Hermoine Granger')]]
2020-04-28 12:04:584 INFO  OpenAccountPage :50 - Clicking on currency button [[ChromeDriver: chrome on WINDOWS (f9480807455f5f47a9535f773c8cdceb)] -> xpath: //select[@id='userSelect']]
2020-04-28 12:04:670 INFO  OpenAccountPage :56 - Selecting currency as pound [[ChromeDriver: chrome on WINDOWS (f9480807455f5f47a9535f773c8cdceb)] -> xpath: //option[contains(text(),'Pound')]]
2020-04-28 12:04:707 INFO  OpenAccountPage :61 - Clicking on process button [[ChromeDriver: chrome on WINDOWS (f9480807455f5f47a9535f773c8cdceb)] -> xpath: //button[contains(text(),'Process')]]
2020-04-28 12:04:620 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-28 12:04:401 INFO  HomePage :30 - Clicking on customer login button [[ChromeDriver: chrome on WINDOWS (c882716162d1389fa4b12dfb2b0adfe3)] -> xpath: //button[contains(text(),'Customer Login')]]
2020-04-28 12:04:150 INFO  CustomerPage :28 - Clicking on your name [[ChromeDriver: chrome on WINDOWS (c882716162d1389fa4b12dfb2b0adfe3)] -> id: userSelect]
2020-04-28 12:04:393 INFO  CustomerPage :34 - Clicking on select name [[ChromeDriver: chrome on WINDOWS (c882716162d1389fa4b12dfb2b0adfe3)] -> xpath: //option[contains(text(),'Hermoine Granger')]]
2020-04-28 12:04:894 INFO  CustomerPage :40 - Clicking on login button [[ChromeDriver: chrome on WINDOWS (c882716162d1389fa4b12dfb2b0adfe3)] -> xpath: //button[@class='btn btn-default']]
2020-04-28 12:04:158 INFO  CustomerLoginPage :24 - Getting logout text [[ChromeDriver: chrome on WINDOWS (c882716162d1389fa4b12dfb2b0adfe3)] -> xpath: //button[@class='btn logout']]
2020-04-28 12:04:217 INFO  CustomerLoginPage :30 - Clicking on logout button [[ChromeDriver: chrome on WINDOWS (c882716162d1389fa4b12dfb2b0adfe3)] -> xpath: //button[@class='btn logout']]
2020-04-28 12:04:335 INFO  CustomerPage :45 - Getting your name message [[ChromeDriver: chrome on WINDOWS (c882716162d1389fa4b12dfb2b0adfe3)] -> xpath: //label[contains(text(),'Your Name :')]]
2020-04-28 12:04:256 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-28 12:04:474 INFO  HomePage :30 - Clicking on customer login button [[ChromeDriver: chrome on WINDOWS (e3820b1bd32e08730113080395a80e3a)] -> xpath: //button[contains(text(),'Customer Login')]]
2020-04-28 12:04:890 INFO  CustomerPage :28 - Clicking on your name [[ChromeDriver: chrome on WINDOWS (e3820b1bd32e08730113080395a80e3a)] -> id: userSelect]
2020-04-28 12:04:405 INFO  CustomerPage :34 - Clicking on select name [[ChromeDriver: chrome on WINDOWS (e3820b1bd32e08730113080395a80e3a)] -> xpath: //option[contains(text(),'Hermoine Granger')]]
2020-04-28 12:04:25 INFO  CustomerPage :40 - Clicking on login button [[ChromeDriver: chrome on WINDOWS (e3820b1bd32e08730113080395a80e3a)] -> xpath: //button[@class='btn btn-default']]
2020-04-28 12:04:759 INFO  AccountPage :36 - Clicking on deposit button [[ChromeDriver: chrome on WINDOWS (e3820b1bd32e08730113080395a80e3a)] -> xpath: //button[contains(text(),'Deposit')]]
2020-04-28 12:04:693 INFO  AccountPage :42 - Enter amount to deposit 100Enter amount [[ChromeDriver: chrome on WINDOWS (e3820b1bd32e08730113080395a80e3a)] -> xpath: //input[@placeholder='amount']]
2020-04-28 12:04:979 INFO  AccountPage :36 - Clicking on deposit button [[ChromeDriver: chrome on WINDOWS (e3820b1bd32e08730113080395a80e3a)] -> xpath: //button[contains(text(),'Deposit')]]
2020-04-28 12:04:857 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-28 12:04:997 INFO  HomePage :30 - Clicking on customer login button [[ChromeDriver: chrome on WINDOWS (c3cfdc3445f6b43d19e58fcb2d7454b5)] -> xpath: //button[contains(text(),'Customer Login')]]
2020-04-28 12:04:797 INFO  CustomerPage :28 - Clicking on your name [[ChromeDriver: chrome on WINDOWS (c3cfdc3445f6b43d19e58fcb2d7454b5)] -> id: userSelect]
2020-04-28 12:04:914 INFO  CustomerPage :34 - Clicking on select name [[ChromeDriver: chrome on WINDOWS (c3cfdc3445f6b43d19e58fcb2d7454b5)] -> xpath: //option[contains(text(),'Hermoine Granger')]]
2020-04-28 12:04:153 INFO  CustomerPage :40 - Clicking on login button [[ChromeDriver: chrome on WINDOWS (c3cfdc3445f6b43d19e58fcb2d7454b5)] -> xpath: //button[@class='btn btn-default']]
2020-04-28 12:04:583 INFO  AccountPage :60 - Clicking on withdrawal button [[ChromeDriver: chrome on WINDOWS (c3cfdc3445f6b43d19e58fcb2d7454b5)] -> xpath: //button[contains(text(),'Withdrawl')]]
2020-04-28 12:04:131 INFO  AccountPage :42 - Enter amount to deposit 50Enter amount [[ChromeDriver: chrome on WINDOWS (c3cfdc3445f6b43d19e58fcb2d7454b5)] -> xpath: //input[@placeholder='amount']]
2020-04-28 12:04:314 INFO  AccountPage :60 - Clicking on withdrawal button [[ChromeDriver: chrome on WINDOWS (c3cfdc3445f6b43d19e58fcb2d7454b5)] -> xpath: //button[contains(text(),'Withdrawl')]]
2020-04-28 12:04:949 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-28 12:04:188 INFO  HomePage :24 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (39fa66fe29880375ce3c184ec34ad8b9)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-28 12:04:548 INFO  BankManagerLoginPage :37 - Clicking on customer button [[ChromeDriver: chrome on WINDOWS (39fa66fe29880375ce3c184ec34ad8b9)] -> xpath: //button[contains(text(),'Customers')]]
2020-04-28 12:04:304 INFO  BankManagerLoginPage :43 - Clicking button to search customer [[ChromeDriver: chrome on WINDOWS (39fa66fe29880375ce3c184ec34ad8b9)] -> xpath: //input[@placeholder='Search Customer']]
2020-04-28 12:04:381 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-28 12:04:550 INFO  HomePage :24 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (1d3d8cfc224a13bd3c2012d173fba88c)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-28 12:04:929 INFO  BankManagerLoginPage :31 - Clicking to add customer [[ChromeDriver: chrome on WINDOWS (1d3d8cfc224a13bd3c2012d173fba88c)] -> xpath: //button[contains(text(),'Add Customer')]]
2020-04-28 12:04:403 INFO  AddCustomerPage :28 - Enter first name Hermoine First name field[[ChromeDriver: chrome on WINDOWS (1d3d8cfc224a13bd3c2012d173fba88c)] -> xpath: //input[@placeholder='First Name']]
2020-04-28 12:04:571 INFO  AddCustomerPage :34 - Enter last name GrangerLast name field [[ChromeDriver: chrome on WINDOWS (1d3d8cfc224a13bd3c2012d173fba88c)] -> xpath: //input[@placeholder='Last Name']]
2020-04-28 12:04:737 INFO  AddCustomerPage :40 - Enter post code E859ACPost code field[[ChromeDriver: chrome on WINDOWS (1d3d8cfc224a13bd3c2012d173fba88c)] -> xpath: //input[@placeholder='Post Code']]
2020-04-28 12:04:772 INFO  AddCustomerPage :45 - Clicking on add customer button [[ChromeDriver: chrome on WINDOWS (1d3d8cfc224a13bd3c2012d173fba88c)] -> xpath: //button[@class='btn btn-default']]
2020-04-28 12:04:333 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-28 12:04:799 INFO  HomePage :24 - Clicking on bank manager login button [[ChromeDriver: chrome on WINDOWS (f2f3d9afa558e163ce9da430ee2a9c6c)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2020-04-28 12:04:756 INFO  OpenAccountPage :32 - Clicking on open account button [[ChromeDriver: chrome on WINDOWS (f2f3d9afa558e163ce9da430ee2a9c6c)] -> xpath: //button[contains(text(),'Open Account')]]
2020-04-28 12:04:135 INFO  OpenAccountPage :44 - Selecting customer name [[ChromeDriver: chrome on WINDOWS (f2f3d9afa558e163ce9da430ee2a9c6c)] -> xpath: //option[contains(text(),'Hermoine Granger')]]
2020-04-28 12:04:111 INFO  OpenAccountPage :50 - Clicking on currency button [[ChromeDriver: chrome on WINDOWS (f2f3d9afa558e163ce9da430ee2a9c6c)] -> xpath: //select[@id='userSelect']]
2020-04-28 12:04:256 INFO  OpenAccountPage :56 - Selecting currency as pound [[ChromeDriver: chrome on WINDOWS (f2f3d9afa558e163ce9da430ee2a9c6c)] -> xpath: //option[contains(text(),'Pound')]]
